Doc_ID,Nama_Tempat,Lokasi,Rating,Teks_Mentah
14,Camping Umbul Sidomukti,"Kab. Semarang, Jawa Tengah",5,"Pertama kali camping di umbul sidomukti 😍😍😍 daannnn anak ku ga mau pulang betah bgt camping dsni selain udara yg dingin view nya jg juara, staff ramah, pkoknya mantab dan very recomend"
15,Camping Umbul Sidomukti,"Kab. Semarang, Jawa Tengah",5,"Selain keberadaan taman bermain dan kolam renang yang indah, Umbul Sidomukti juga menawarkan pengalaman menginap di alam terbuka alias camping bagi para pengunjung. Mendirikan tenda disini merupakan pengalaman menyenangkan karena bisa menikmati pemandangan yang indah dan suasana sejuk pegunungan untuk relaksasi tubuh yang letih"
16,Camping Umbul Sidomukti,"Kab. Semarang, Jawa Tengah",5,"Dari yang tadinya booking sehari,,extend jadi 3 hari saking senengnya anak² disini 😍 Pelayanan bagus,,petugas juga ramah Semoga next bisa kesini lagii..."
17,Camping Umbul Sidomukti,"Kab. Semarang, Jawa Tengah",5,sangat amat berkesan dan pelayanan super ramah dn sangat membantu. Tmpt istrht dn air panas berfungsi dgn sangat baik. Sangat direkomendasikan menginap dsni dan tmpt parkir mobil luas dan aman.
18,Camping Umbul Sidomukti,"Kab. Semarang, Jawa Tengah",5,"View sunrise-nya masyaallah sekali, cukup banget untuk 4orang dewasa. Minusnya tenda atas berisik sekali sampai susah tidur, lainnya oke Kamar mandi ada water heater + sabun cuci piring waww sekali. Tenkyuu kaa, tenda panggung is the bestt"
19,Camping Umbul Sidomukti,"Kab. Semarang, Jawa Tengah",2,"Isinya bayar doang. Mungkin cocok dengan orang yang ingin bersantai, tapi tidak cocok untuk camping mode muncak"
20,Camping Umbul Sidomukti,"Kab. Semarang, Jawa Tengah",5,"Camping tanpa ribet. Tenda udah ada kasur,ada selimut dan bantal. Kalo mau bakar2an tapi gak bawa kompor portable bisa sewa juga. Udaranya seger khas pegunungan. Kalo malam bisa liat citylight. Gak bosen deh camping di tempat ini."
21,Pinusan Nglimut,"Kendal, Jawa Tengah",5,Enak buat nongkrong santai sambil menghirup udara segar
22,Pinusan Nglimut,"Kendal, Jawa Tengah",5,"tempatnya adem, sejuk, cocok untuk piknik keluarga. coba jalan pas ke pinusannya agak berbatu dan fasilitasnya kurang terawat"
23,Pinusan Nglimut,"Kendal, Jawa Tengah",5,adem ayem buat nenangin pikiran si hehew trus juga jajan murah meriah juga walaupun di tempat wisata
24,Pinusan Nglimut,"Kendal, Jawa Tengah",5,"Tempatnya enak, yang ga enak polusi suaranya. Pada bawa speaker aktif. Ndeso. Kayak ga ada tempat lain aja. Petugas juga diem, ato memang dibolehin sama petugas? Padahal potensial buat dikembangin."
25,Pinusan Nglimut,"Kendal, Jawa Tengah",2,"Padahal berbayar juga masuknya per orang 10k dan bayar parkir juga, tapi tidak dipeehatikan mengenai fasilitas infrastruktur nya, seperti jalanan yang berbatu tidak dibenahi dari dulu, banyak sampah berserakan juga, banyak tempat duduk dari kayu yang sudah rusak/ ambruk, gasebo juga reyot. Mohon diperbaiki lagi."
26,Pinusan Nglimut,"Kendal, Jawa Tengah",3,"Sekedar berbagi pengalaman kesini malam bada maghrib niatan cuma mo ke warungnya aja. Gk ada niatan mo wisata malam"" apa yg mo d lihat gelap gulita n ternyata ttp byr tiket masuk n parkir n itu gk diksh kartu tiket masuk jg."
27,Pinusan Nglimut,"Kendal, Jawa Tengah",5,"wanawisata yg sejuk nan asri diantara banyak pohon pinus yg rindang menjulang. asyik & cocok utk acara bersama klrga/tmn/kolega. lokasinya sedikit masuk (+/- 100m), akses jalannya bagus namun saat masuk agak menekuk. kurangnya (-) parkir mobilnya tidak cukup luas. HTM saat wiken kami kesana 10k per-orang & parkir mobil 5k. ada camping ground yg luas, area outbond, kedai makanan & kopi. fasilitas: kamar mandi & mushola. utk toilet yg lebih bersih, yg berbayar."
28,Pinusan Nglimut,"Kendal, Jawa Tengah",4,"Kalau kamu penat dengan kerjaan atau ingin healing dengan suasana yang syahdu. Pinusan Nglimut jawabannya Saran, kami bisa bawa tikar, dan makanan ya, bawa alat bakarnya sekalian, bisa serasa Barbeque di tengah hutan Atau kalau makanan habis, kamu bisa makan di kedai/warung yang tersedia dengan harga yang terjangkau Oh ya untuk mencapai kesini, pastikan kondisi mobilmu baik ya, karena tanjakan yang cukup curam Selamat menikmati"
29,Pinusan Nglimut,"Kendal, Jawa Tengah",5,suasana sangat sejuk dan asrii
30,Pinusan Nglimut,"Kendal, Jawa Tengah",3,"Suasana & pemandangan sudah bagus, tapi fasilitasnya banyak yg tidak terawat."
31,Camp Ground,"Gunungkidul, DIY",5,"Pemandangan Alam yang luar biasa indah,cocok bagi para petualang sejati,, Tempatnya sejuk dan bisa banget di jadikan spot mancing pagi yang suka mancing,dan bisa juga untuk camping ground. Bagi yang sekedar ingin liburan doank,tempat ini juga rekomend, meskipun di tempat ini gak ada area spot fotonya.namun kalian masih bisa kok berfoto-foto disini dengan background pemandangan alamnya..karena bukit2 disini itu keren klo buat foto2. O y jalur untuk kesini cukup lumayan extrim, pastikan kendaraan anda itu fit,dan tetap fokus saat mengemudi. Htm :5 rbu dan parkir sepeda motor 3rb aja. Untuk mobil kurang paham,karena saya kesana pake motor😁 Udah gitu aja yak..semoga membantu."
32,Camp Ground,"Gunungkidul, DIY",5,"Camp Ground Kesirat Jalan masuk menuju Camp Ground jalannya sempit namun halus. Terdapat 2 titik pilihan tempat Parkir, Tersedia Musholla dan Toilet Umum. Ada beberapa anjing dari warung sekitar, pastikan makanan masuk dalam tenda waktu malam hari. Jalan Setapak Sangat membantu. Biaya; Tiket masuk @5K Parkir Mobil @15K Tenda @10K"
33,Camp Ground,"Gunungkidul, DIY",5,"Suka banget kemping di Kesirat. Jalan aspal menuju kesana cukup sempit dengan beberapa kelokan rada tajam. Ada beberapa akses longgar bila anda terpaksa minggir saat berbagi jalan dengan pengendara lain. Untuk area kemping ground, tanahnya rada miring. Kali kedua kemping saya belum juga menemukan tempat datar untuk mendirikan tenda. Jadinya, tidur bisa melorot pelan2 barengan alas dan sleeping bagnya 😏 Tiket masuk mobil, parkir bermalam, dan biaya kemping pertenda serba 10rb. Saya lebih memilih parkir di ujung, di sebelah warung pasangan Mbah Kis dan mushola. Mereka yang menjamin makan kami selama kemping dengan makanan khas setempat. Bisa pesan masakan ikan juga, bila ada yang tertangkap jaring yang dibentang di ujung teluk tebing Kesirat. Toilet tersedia juga dekat warung, cukup rutin dibersihkan. Bila anda kemping di Kesirat setelah membaca ulasan ini, sampaikan ke Mbah Kis ya... Saya akan segera kemping lagi kesana 🌻🌻🌻 - Ajenk."
34,Camp Ground,"Gunungkidul, DIY",4,"Pemandangannya keren banget masyallah, tempatnya enak buatnyantai kalo panas bisa berteduh dibawah pohon (harus pinter nyari tempat berteduh kalo panas)"
35,Camp Ground,"Gunungkidul, DIY",4,"Tempat nya bagus banget buat camp, rute perjalanan sulit untuk dilalui mobil (motor juga tetap tidak mudah), sekarang sudah banyak sampah di camp ground nya, mungkin bisa diperbanyak pohon lagi..., SARAN WAJIB : membawa kipas angin portable karena panas sekali di dalam tenda, semoga kedepannya pengunjung lebih bisa menjaga kebersihan dengan lebih baik"
36,Camp Ground,"Gunungkidul, DIY",5,Pertama kita nyesel pertama kali sampai karna tidak bisa mandi2 tapi setelah kami menegakkan tenda dan menikmati pemandangan lalu foto bareng baru lah kami merasa kehilangan akan rasa kesel
37,Camp Ground,"Gunungkidul, DIY",5,Pemandangan sangat luar biasa. Kesini saat cuaca cerah dan kesini bisa menikmati sunset kesirat. Pantai kesirat ini jg memiliki tebing2 yg sangat bagus dan bisa utk ngecamp bareng teman sambil menikmati view pemandangan yg sangat bagus dan suasana yg asri.
38,Camp Ground,"Gunungkidul, DIY",5,"Sepertinya hingga saat ini belum banyak orang yang tahu tentang lokasi camping yang satu ini, jadi wajar bila suasananya masih terasa sangat alami begini, selain menawarkan keindahan alam yang sangat memesona, disini juga merupakan surganya bagi para pemancing maupun nelayan untuk mencari ikan laut. Jadi jangan heran bila anda menemui beberapa pemancing atau nelayan di kawasan sini, namun jika anda juga memiliki hobi memancing, anda bisa langsung bergabung dengan mereka dan memancing bersama, pasti seru"
39,Camp Ground,"Gunungkidul, DIY",5,"Tempatnya keren banget,, lokasi tidak terlalu jauh dari kota. Waktu saya berkunjung, pas lagi cerah dan rumputnya sedang hijau. Serasa pergi ke gunung untuk melihat laut."
40,Camp Ground,"Gunungkidul, DIY",4,Tempatnya masih belum rata...banyak batunya...
41,Jogja Camp,"Gunungkidul, DIY",5,"Camping ground oke deket pantai sundak, jalannya aman dan mulus, kamar mandi nya bnyak gaperlu khawatir antri, dan paling penting keamanannya dipikirin banget sih kayak listrik ada di bagian limasan tidak dimsukkin ke tenda jadi aman kalau hujan juga"
42,Jogja Camp,"Gunungkidul, DIY",5,"Fasilitasnya lengkap banget! Toilet bersih, ada penjaga nya ramah, resepsionis, paket canoe dan snorkeling, panggung, bahkan disediakan hammock. Suasana hutan dan pantai bikin betah!"
43,Jogja Camp,"Gunungkidul, DIY",5,"Lokasi sangat dekat dengan pantai sundak. Pengalaman pertama camping dengan anak jadi cari lokasi yang sudah include tenda. Untuk tenda masih ok untuk 2 dewasa dan 1 anak. Fasilitas parkir aman, kamar mandi buanyak, listrik ada, tempat nyuci perlengkapan masak ada, musholla ada. Pulang dari sana anak minta hammock buat main ayunan"
44,Jogja Camp,"Gunungkidul, DIY",5,"Camping di sini berasa kayak liburan di tempat bebas tapi serba ada. Bisa tidur di alam tapi tetap nyaman karena fasilitasnya top. Udah gitu, suara ombak bikin tidur makin nyenyak!"
45,Jogja Camp,"Gunungkidul, DIY",5,"Area camp-nya luas, kalau ke pantai cukup jalan kaki, tapi jadi aman ga terlalu dingin anginnya Stafnya juga bantu banget saat kita butuh sesuatu"
46,Jogja Camp,"Gunungkidul, DIY",5,"lokasi benar benar privat, ga langsung berhadapan dengan laut, pelayanan bagus, fasilitas bagus, ada palet dibawah tenda kalo hujan tidak risau lantai basah"
47,Jogja Camp,"Gunungkidul, DIY",5,"tempat nya bagus, parkiran nya juga luas. pemandangan nya indah, cocok untuk bersantai bersama keluarga dan teman terdekat."
48,Jogja Camp,"Gunungkidul, DIY",5,"Saya dan teman2 hanya berempat reservasi via online saya janji datang jam 9 malam tapi ternyata molor dan saya beserta teman2 sampai lokasi jam 11 malam. Sesampai dilokasi masih ada petugas yang memang menunggu kedatangan kami, Petugas nya sangat ramah. Disitu kami langsung di arahkan ke tenda dan ternyata malam itu yang menginap hanya kami berempat tetapi fasilitas serperti api unggun tetap di siapkan. Tempat nya private, bersih, dan asri karena banyak pepohonan"
49,Jogja Camp,"Gunungkidul, DIY",5,"Meskipun ramai, tempat ini tetap terasa tenang. Aturannya bagus, jadi gak ada yang berisik berlebihan."
50,Jogja Camp,"Gunungkidul, DIY",5,"Buat kalian yang pengen cari suasana camping baru boleh nih cobain Camp JogjaCamp, deket pantai dan fasilitasnya komplit"
51,Camping Ground Bukit Klangon,"Sleman, DIY",5,"Memang tempat paling asik buat camping. Campervan bisa naik. Kamar mandi pendopo barat ada 2, timur ada 8. Ada colokan listrik banyak di deket camping ground."
52,Camping Ground Bukit Klangon,"Sleman, DIY",5,"Ada htm camping perorang kalau mau tracking htm beda lagi, fasilitas ada lahan parkir, spot foto, warung pendopo bisa untuk sholat, toilet cukup banyak walau kurang bersih seadanya. View okeee"
53,Camping Ground Bukit Klangon,"Sleman, DIY",5,"Datang waktu weekdays jadi sepi asri & tenang. Camping ground nya bersih, tersedia kamar mandi jg yg bersih. Tersedia toilet yg lumayan bersih"
54,Camping Ground Bukit Klangon,"Sleman, DIY",5,setiap hari bisa .. tapi jika hari biasa relatif lebih sepi dan tidak ada petugas yang standby di lokasi..hanya petugas keliling malam secara berkala
55,Camping Ground Bukit Klangon,"Sleman, DIY",5,"Kamar mandi, listrik aman dan bersih"
56,Lor Sambi Camping Ground,"Sleman, DIY",1,"komunikasinya buruk sekali karena. tempat saya tidak sesuai dengan lahan yang saya pesan. sudah DP dari jauh"" hari tgl 7 juli. pas tgl 19 sampai tidak sesuai."
57,Lor Sambi Camping Ground,"Sleman, DIY",5,"Tempat camping yg ramah anak. Fasilitas : Toilet, mushola, cafe, air bersih, tempat sampah, listrik Lokasinya syahdu diantara 2 bukit. Sungai kali kuning mengalir tidak deras jd aman buat bermain anak anak. Harga sewa lokasi 35 rb per orang.parkir 20rb untuk mobil. Ada lahan untuk bermain anak2...bahkan untuk acara jg sangat relomended."
58,Lor Sambi Camping Ground,"Sleman, DIY",5,"Camping ground nya nyaman,bisa untuk campervan juga. Camping nyaman di pinggir sungai, bikin anak anak betah. Ada ruangan kosong yang bisa dijadikan aula bila camping bersama keluarga besar atau rombongan. Listrik dan sinyal aman. Aliran sungai tidak deras dan sungainya dangkal, jd bisa tenang melepas anak2 bermain air di sungai. Untuk yang gak punya perlengkapan camping, bisa hubungi pengelola untuk sewa perlengkapannya, jadi cuma bekal baju dan makanan saja dr rumah. Di malam hari ada cafenya juga. Kl siang hari lumayan panas, disarankan tetap membawa kipas angin, tp di malam hari sejuk dan gak terlalu dingin. Kamar mandi bersih dan airnya banyak. Ada ruang yg bisa jadi musholla. Akses jalannya saja yg menuju camping ground kecil, hanya cukup untuk 1 mobil saja, kalo berpapasan dengan mobil lain harus mengalah. Sabar sedikit lah ya"
59,Lor Sambi Camping Ground,"Sleman, DIY",5,"Lokasi camping yang nyaman di kaki gunung merapi dan tepat di sepanjang kali kuning. Fasilitas cukup lengkap ada toilet, lampu, listrik, dan persewaan alat camp beserta kasur yg empuk. Lokasi cukup sejuk dan nyaman untuk anak-anak bisa bermain air, trekking di sekitar lokasi. Area camping cukup luas dan parkiran kendaraan yang luas. Cocok untuk keluarga Lokasi yang indah untuk piknik dan camping.dan anak-anak lebih dekat ke alam."
60,Lor Sambi Camping Ground,"Sleman, DIY",5,"Camping pinggir sungai aman bgt buat maen sama anak2.... pemandangan bagus, sejuk ..sewa lahan murah...toilet jg bersih..cm tanahnya yg pinggir sungai byk batu jdi pasaknya bengok"
61,Waduk Sermo,"Kulon Progo, DIY",5,"Jalan berkelok-kelok saat malam hari dan minim penerangan tapi terbalaskan dengan pemandangan sunrise. Bisa coba mancing dan naik perahu, tapi untuk naik perahu gak tau bayar berapa."
62,Waduk Sermo,"Kulon Progo, DIY",5,"Waduk Sermo adalah tempat yang sangat cocok untuk camping maupun kegiatan foto-foto, termasuk prewedding. Disana ada persewan kapal juga untuk prewed, jika foto dengan kapal tersebut sangat bagus sekali. Suasananya tenang dengan pemandangan yang indah, terutama saat pagi hari sebelum matahari terbit cahaya lembut dan kabut tipis membuat suasana terasa sangat magis. Area sekitar waduk juga cukup luas dan rapi, sehingga nyaman untuk sekadar piknik atau aktivitas outdoor lainnya. Wajib dikunjungi bagi pecinta alam dan fotografi!"
63,Waduk Sermo,"Kulon Progo, DIY",5,"Masih dalam rangka nostalgia hidup di Jogja. Ini salah satu rekomendasi tempat camping yang ga terlalu jauh dari pusat kota Jogja. Pertama kali camping disini sama teman-teman dan dadakan wkwk. Untuk tiket masuknya cukup murah. Bisa bawa tenda sendiri ataupun sewa di tempat. Ada banyak spot atau area camping ground, tinggal pilih aja sesuai selera hihi. Kalau weekend biasanya ramai. Jadi usahakan untuk datang lebih awal supaya dapat tempat yg cocok. Fasilitas seperti toilet dan mushola juga ada. Biasanya ada warung juga, cocok buat yg ga bawa banyak perbekalan."
64,Waduk Sermo,"Kulon Progo, DIY",5,"Camping di bambu air. Untuk fasilitas listrik oke. Tapi untuk kamar mandi kadang airnya mati, kebersihanya juga kurang. Mungkin bisa ditambahkan jalur air di area camping untuk berwudhu dan cuci"". Tapi untuk harga camping terjangkau sekali."
65,Waduk Sermo,"Kulon Progo, DIY",5,"Ke waduk sermo sekitar jam 4 sore sampai sunset cuacanya bagus banget. Cerah, berawan, dan bisa lihat bulan. Air waduknya bersih dan terawat. Waduknya luas banget kalo misalkan diputerin bisa sekitar lebih dari 30 menit mungkin ya naik motor. Btw beberapa jalannya disekitar waduk banyak yang rusak dan beberapa juga dalam masa perbaikan. Semoga nantinya semua jalan disekitar waduk udah bagus aspalnya. Banyak titik buat camp atau piknik bisa pilih aja lokasinya mau yang sebelah mana. Kalo pulang sekitar jam 6 sore hati hati karena beberapa jalan minim penerangan dan sepi. Kalo tipe yang takut jangan sendirian ya."
66,Waduk Sermo,"Kulon Progo, DIY",4,Iseng jalan2 niatnya ke pantai di sekitar Kulon Progo. Malah ketemu plang waduk Sermo. Belok deh ke waduk dulu. Anginnya syahdu. Mau ke tempat camping sdh kesiangan. Jadi cuma foto2 sebentar sambil makan kacang rebus lanjut pindah ke pantai glagah indah.
67,Waduk Sermo,"Kulon Progo, DIY",5,"18 okto 25 kesini emang the best view-nya, tapi berbayar 2 kali dari dinas pariwisata 15k dan desa setempat 15k buat ngecamp, 5k buat sunset, tergantung spot mana yg ingin buat nyantai"
68,Waduk Sermo,"Kulon Progo, DIY",1,"pertama kali datang kesini, tata kelola dan komunikasi nya jelek! sudah datang awal dan pasang 2 tenda tbtb di suruh bongkar karena lahan nya sudah di booking untuk parkir mobil pdhl lahan parkir sudah tersedia di atas namun diijinkan karena sudah membayar! tidak ada komunikasi yg jelas atau informasi bahwa lahan sdh ter-booking dan terpaksa harus bongkar tenda 🤣 gws deh"
69,Waduk Sermo,"Kulon Progo, DIY",4,Salah satu tempat to see beautiful sunrise siihhh. Cantiknyyaaa matahari terbit🌤️ …
70,Waduk Sermo,"Kulon Progo, DIY",5,kalo lewat yg jalan baru agak sedep yekan apalagi pas mau turun ny 😅😅 biaya masuk 10ribu apakah skrg sudah tidak diperbolehkan smpk tulisan sermo ny itu ?
71,Camping ground bukit ngisis,"Kulon Progo, DIY",5,Camping bareng keluarga
72,Camping ground bukit ngisis,"Kulon Progo, DIY",5,"Camping Ground di atas bukit, panorama malam eksotis, lengkap ada cafe"
73,Camping ground bukit ngisis,"Kulon Progo, DIY",4,Nuansa alami cottage kayu
74,Camping ground bukit ngisis,"Kulon Progo, DIY",5,josjis view ne
75,Camping ground bukit ngisis,"Kulon Progo, DIY",5,Syahdu banget
76,Camping ground bukit ngisis,"Kulon Progo, DIY",5,bikin seger mata
77,Camping ground bukit ngisis,"Kulon Progo, DIY",5,Udah pernah camp disini dan emang sebagus itu
78,Camping ground bukit ngisis,"Kulon Progo, DIY",5,"Tempat yg recomended buat camp, lain waktu lagi"
79,Camping ground bukit ngisis,"Kulon Progo, DIY",5,Syahdu banget
80,Camping ground bukit ngisis,"Kulon Progo, DIY",5,healing yg sbenarnya
81,Watu Mabur Camp,"Bantul, DIY",1,"Ingin tenang di Glamping gak bisa. Ada musik yang diputar sampai pagi, lapor pengelola juga tidak bisa. Berisik. Dengan musik yang keras disekitar kalau mau liburan tenang mending jangan disini"
82,Watu Mabur Camp,"Bantul, DIY",4,"Taman rekreasi alam eksotis di kawasan wisata lereng gunung Mangunan yang populer, Kecamatan Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta, menawarkan platform swafoto, area berkemah yang luas, dan area glamping di tebing karst yang menghadap ngarai Sungai Oya. Tempat ini cocok bagi para pencinta matahari terbit yang menawarkan sensasi ""berjalan di atas awan"". Terdapat beberapa kedai makanan yang menawarkan hidangan dan minuman sederhana, dan salah satunya buka 24 jam untuk melayani para peserta berkemah dan glamper (jika ada). Toilet bersih tersedia di area parkir utama dan kamar mandi dengan shower tersedia di area glamping (tanpa air panas). Tersedia musholla bersama yang bersih. Biaya masuk: Rp2.500/orang, berkemah: Rp15.000/orang, kayu bakar: Rp30.000 untuk rombongan besar. Tarif glamping adalah Rp150.000 untuk kabin luas yang unik dengan dua kasur besar, tanpa air panas untuk mandi, dan kamar mandi bersama yang bersih. Tempat parkir yang luas untuk sepeda motor, mobil, dan bus. Kekurangan: tidak ada WiFi gratis."
83,Watu Mabur Camp,"Bantul, DIY",5,"cocok untuk crew ataupun family gathering.. bisa juga sekedar nongkrong sejenak menghindar dari hiruk pikuk kota untuk camping.. pengelola ramah, fasilitas cukup baik.. mobil campervan dapat parkir dekat dengan zona camping zone"
84,Watu Mabur Camp,"Bantul, DIY",5,Termasuk tempat camping best lah.. Fasilitas dan suasana juga pemandangannya. Bisa mendirikan tenda di sebelah parkir mobil.
85,Watu Mabur Camp,"Bantul, DIY",4,"pemandangannya keren, suasana ok pelayanan ramah, murah juga untuk tiket masuknya"
86,Ngrumput Beach,"Gunungkidul, DIY",4,"Tempatnya bagus buat nikmatin sunset apalagi di puncak kosakora nya pemandangan pantainya lebih luas, untuk harga camping disini termasuk ga terlalu mahal dan bisa bawa tenda sendiri, tp pesan saya bagi yang mau Camping jangan masang tenda dekat warung pojok samping kiri, saya kemarin disana cuma gara2 kita beli makanan diwarung yang samping nya bukan warung itu, pemilik nya marah dan ngusir kita padahal ga ada peraturan tersebut. FOTO WARUNG YANG BERMASALAH ADA DIBAWAH INI"
87,Ngrumput Beach,"Gunungkidul, DIY",4,"salah satu pantai pasir putih di gunung kidul dengan view yang sangat cantik. Di sarankan kesini saat sore hari, karena air sedang surut, jadi bisa berjalan ke tepi² pantai. View sunset nya sangat cantik, bisa naik ke bukit kosakora. Banyak penyewaan tenda disini. Sayangnya banyak bayar², seperti tiket masuk gunung kidul perorang 15k, lalu parkir satu malam 10k, saat masuk ke pantainya bayar lagi untuk kebersihan 15k. Kesini saat weekday jadi tidak terlalu ramai pengunjung, jadi cukup tenang menikmati pemandangan pantainya. Disini jugà banyak kucing, kucingnya baik² ngga galak"
88,Ngrumput Beach,"Gunungkidul, DIY",5,"Pantainya keliatan cantik banget, kesana pas malem-malem terus camp. Aku sewa tenda + sekalian toilet biar ngga bolak-balik bayar, dan nyaman poll disana, kayak ngga mau pulanggg😭😭 Oiya, jangan lupa mampir di pantai sebelahnya guyss!! Ada pantai watu bolong, atau kalo engga bisa ke puncaknya, aku belom coba tapi yg di puncak, ngga sempettt😭"
89,Ngrumput Beach,"Gunungkidul, DIY",5,"Pantai di daerah gunung Kidul lokasi cocok untuk camp dan fasilitas tergolong cukup lengkap ada kamar mandi mushola dan warung di daerah pantai, disana juga ada banyak persewaan tenda kebetulan lewat diberanda tik tok saya, pemilik warung serta peminjaman tenda sangat ramah dan membantu"
90,Ngrumput Beach,"Gunungkidul, DIY",5,"Bagus lumayan bersih. Banyak spot foto. Harga Makanan standard. Setiap warung ada toilet, musholla, tempat cas , bisa nge-camp sewa tenda dll. Bisa mampir di pantai terdekatnya."
91,Ngrumput Beach,"Gunungkidul, DIY",5,"Sangat cocok untuk yg ingin nge camp ga mau repot,banyak yg menyediakan persewaan tenda disini,dan fasilitas lengkap."
92,Ngrumput Beach,"Gunungkidul, DIY",5,"alhamdulillaah... akhirnya kesampaian ngecamp disini. beberapa poin yg bisa kugambarkan: 1. parkir motor di depan membayar 10k. jika tidak camp hanya 5k. 2. jarak dari parkiran menuju pantai sekitar 500m, tp ada jasa ojek yg bisa antar misalkan butuh. bayar 10k (lupa). kalo bawa anak, siap siap sounding ya bund. biar anaknya ga ngeluh 😁 3. masuk ke pantai jika tidak ngecamp free, kalau camp, biaya per tenda nya 15k untuk kebersihan. 4. ada beberapa kios yg juga menyediakan tenda dengan fasilitas lengkap. jadi kalau ujug2 pengen ngecamp tanpa rencana, bisa bangeettt.... 5. banyak warung di sekitar pantai dan disediakan tempat sholat. kebanyakan buka 24jam. jadi jangan takut akan kelaparan tengah malam. 6. air surut di jam jam setelah subuh. dan akan naik lagi sekitar jam 7an. (sesuaikan dengan musim) 7. pantai ini insyaAllah ramah anak. namun harus tetap dengan pengawasan orang tua. jangan dibiarkan lari2 jauh tanpa diawasi. 8. pengelolanya ramahhh... 9. banyak tong sampah, jadi PLEASE JANGAN BUANG SAMPAH SEMBARANGAN meski cuma bungkus permen. semoga kita semua bisa healing dari semua rutinitas yang bikin lelah hati dan pikiran..."
